kraj_code,kraj,obvod_code,obvod,okres_code,okres,town_code,town,okrsok,last_year_votes,votes,last_year_votes_town,percentage_of_town
7,Prešovský kraj,705,Prešov,707,Prešov,524409,Fričovce,1,508,481.61102666276105,508,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,524417,Fulianka,1,251,277.49125045742034,251,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,524425,Geraltov,1,78,68.1253826580858,78,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,524433,Gregorovce,1,498,409.8906078284407,498,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,524450,Hendrichovce,1,134,113.91423944313814,134,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,524468,Hermanovce,1,665,681.5823803084667,665,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,524476,Hrabkov,1,403,374.8484650538805,403,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,524506,Chmeľov,1,488,524.4295446315965,488,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,524514,Chmeľovec,1,260,301.67984809316033,260,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,524522,Chminianska Nová Ves,1,722,622.7196780849254,722,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,524531,Chminianske Jakubovany,1,452,506.4235263405329,452,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,524549,Chmiňany,1,314,346.9814125358707,314,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,524581,Janov,1,188,173.89616748165864,188,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,524590,Janovík,1,208,229.10192803533738,208,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,524620,Kapušany,1,615,661.9637141758678,1203,0.5112219451371571
7,Prešovský kraj,705,Prešov,707,Prešov,524620,Kapušany,2,588,477.8866985685411,1203,0.48877805486284287
7,Prešovský kraj,705,Prešov,707,Prešov,524638,Kendice,1,974,1014.991375188486,974,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,524646,Klenov,1,105,112.23183699209312,105,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,524654,Kojatice,1,520,483.5707635058213,520,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,524662,Kokošovce,1,507,442.2287607576344,507,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,524697,Krížovany,1,174,196.23048092676072,174,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,524701,Kvačany,1,154,155.34714418699542,154,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,524727,Lada,1,452,452.4657668805292,452,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,524735,Lažany,1,100,109.07932231865635,100,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,524743,Lemešany,1,434,355.0441709894417,938,0.4626865671641791
7,Prešovský kraj,705,Prešov,707,Prešov,524743,Lemešany,2,504,530.7474573734412,938,0.5373134328358209
7,Prešovský kraj,705,Prešov,707,Prešov,524751,Lesíček,1,151,131.47459117725995,151,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,524760,Ličartovce,1,490,470.36286618381064,490,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,524786,Lipovce,1,301,327.2231382284268,301,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,524794,Ľubovec,1,237,229.89037142647388,237,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,524808,Lúčina,1,86,86.48491527368598,86,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,524832,Malý Slivník,1,254,293.71727775842055,254,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,524841,Malý Šariš,1,984,1078.4885014782374,984,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,524867,Miklušovce,1,177,143.45780696700993,177,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,524883,Mirkovce,1,309,254.93120775002686,309,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,524905,Mošurov,1,111,114.54360355194197,111,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,524913,Nemcovce,1,278,322.1833941053741,278,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,524930,Okružná,1,265,241.18473666996755,265,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,524964,Ondrašovce,1,38,37.9867251001692,38,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,524999,Ovčie,1,389,420.89386202184676,389,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,525014,Petrovany,1,919,921.6391298081392,919,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,525022,Podhorany,1,453,521.6709306659278,453,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,525031,Podhradík,1,225,239.38871829150705,225,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,525057,Proč,1,199,229.42697875082075,199,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,525065,Pušovce,1,293,247.75514888938883,293,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,525073,Radatice,1,435,386.1898399396115,435,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,525111,Rokycany,1,353,376.6965507397037,353,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,525138,Ruská Nová Ves,1,603,645.785772297983,603,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,525154,Sedlice,1,556,509.9221040141631,556,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,525162,Seniakovce,1,95,97.07516208524606,95,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,525171,Svinia,1,662,754.9093018163477,662,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,525189,Šarišská Poruba,1,227,267.2638932925104,227,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,525197,Šarišská Trstená,1,174,153.40847704935902,174,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,525201,Šarišské Bohdanovce,1,490,483.0758487173394,490,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,525251,Šindliar,1,268,287.97934146158144,268,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,525260,Široké,1,611,536.8977095641209,1317,0.4639331814730448
7,Prešovský kraj,705,Prešov,707,Prešov,525260,Široké,2,706,631.5811797967556,1317,0.5360668185269551
7,Prešovský kraj,705,Prešov,707,Prešov,525278,Štefanovce,1,112,115.2854335492745,112,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,525286,Teriakovce,1,490,495.1020444603316,490,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,525294,Terňa,1,664,693.4982315897677,664,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,525324,Trnkov,1,143,146.47789197771644,143,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,525332,Tuhrina,1,184,217.54829233133273,184,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,525341,Tulčík,1,780,906.372252521292,780,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,525383,Varhaňovce,1,490,566.7863202514194,490,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,525391,Veľký Slivník,1,181,189.55937176585581,181,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,525405,Veľký Šariš,1,628,696.8698560956847,3218,0.19515226848974518
7,Prešovský kraj,705,Prešov,707,Prešov,525405,Veľký Šariš,2,570,633.8898416698927,3218,0.17712865133623368
7,Prešovský kraj,705,Prešov,707,Prešov,525405,Veľký Šariš,3,665,561.5085006128694,3218,0.20665009322560596
7,Prešovský kraj,705,Prešov,707,Prešov,525405,Veľký Šariš,4,616,540.4800605032523,3218,0.19142324425108764
7,Prešovský kraj,705,Prešov,707,Prešov,525405,Veľký Šariš,5,739,691.3723735627113,3218,0.22964574269732754
7,Prešovský kraj,705,Prešov,707,Prešov,525413,Víťaz,1,522,584.7148610750929,1075,0.4855813953488372
7,Prešovský kraj,705,Prešov,707,Prešov,525413,Víťaz,2,553,592.0480746251691,1075,0.5144186046511627
7,Prešovský kraj,705,Prešov,707,Prešov,525430,Vyšná Šebastová,1,716,807.3090100040703,716,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,525448,Záborské,1,589,679.6893011647372,589,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,525456,Záhradné,1,589,593.0191279577801,589,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,525472,Zlatá Baňa,1,240,210.39161698397822,240,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,525499,Žehňa,1,473,412.0790890419285,473,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,525502,Žipov,1,182,172.1054603706244,182,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,525511,Župčany,1,944,1058.2953080954053,944,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,556823,Medzany,1,503,556.3563387045664,503,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,559971,Lipníky,1,303,283.78172540305553,303,1.0
7,Prešovský kraj,705,Prešov,707,Prešov,559989,Suchá Dolina,1,107,120.39174226574464,107,1.0
7,Prešovský kraj,705,Prešov,708,Sabinov,524182,Bajerovce,1,184,212.6358672998427,184,1.0
7,Prešovský kraj,705,Prešov,708,Sabinov,524204,Bodovce,1,203,218.88074847209924,203,1.0
7,Prešovský kraj,705,Prešov,708,Sabinov,524239,Brezovica,1,450,374.58756233102883,897,0.5016722408026756
7,Prešovský kraj,705,Prešov,708,Sabinov,524239,Brezovica,2,447,369.8546335819731,897,0.4983277591973244
7,Prešovský kraj,705,Prešov,708,Sabinov,524247,Brezovička,1,233,190.38306698451618,233,1.0
7,Prešovský kraj,705,Prešov,708,Sabinov,524280,Červená Voda,1,268,281.2176854904049,268,1.0
7,Prešovský kraj,705,Prešov,708,Sabinov,524298,Červenica pri Sabinove,1,472,565.4117116519288,472,1.0
7,Prešovský kraj,705,Prešov,708,Sabinov,524310,Ďačov,1,394,409.43422754769983,394,1.0
7,Prešovský kraj,705,Prešov,708,Sabinov,524328,Daletice,1,58,51.382438116301685,58,1.0
7,Prešovský kraj,705,Prešov,708,Sabinov,524344,Drienica,1,484,456.1036205773987,484,1.0
7,Prešovský kraj,705,Prešov,708,Sabinov,524379,Dubovica,1,751,880.4136807740078,751,1.0
7,Prešovský kraj,705,Prešov,708,Sabinov,524441,Hanigovce,1,74,81.65022719694971,74,1.0
7,Prešovský kraj,705,Prešov,708,Sabinov,524492,Hubošovce,1,262,236.3384637903706,262,1.0
7,Prešovský kraj,705,Prešov,708,Sabinov,524557,Jakovany,1,182,216.60578960239857,182,1.0
7,Prešovský kraj,705,Prešov,708,Sabinov,524565,Jakubova Voľa,1,197,182.90648772641592,197,1.0
7,Prešovský kraj,705,Prešov,708,Sabinov,524573,Jakubovany,1,520,617.8378714967664,520,1.0
7,Prešovský kraj,705,Prešov,708,Sabinov,524603,Jarovnice,1,544,457.6467748903477,1639,0.33190970103721784
7,Prešovský kraj,705,Prešov,708,Sabinov,524603,Jarovnice,2,478,538.5597232193522,1639,0.29164124466137886
7,Prešovský kraj,705,Prešov,708,Sabinov,524603,Jarovnice,3,617,617.3475871176126,1639,0.3764490543014033
7,Prešovský kraj,705,Prešov,708,Sabinov,524611,Kamenica,1,462,441.65574344866803,959,0.48175182481751827
7,Prešovský kraj,705,Prešov,708,Sabinov,524611,Kamenica,2,497,578.307030358711,959,0.5182481751824818
7,Prešovský kraj,705,Prešov,708,Sabinov,524671,Krásna Lúka,1,372,416.1814195525445,372,1.0
7,Prešovský kraj,705,Prešov,708,Sabinov,524689,Krivany,1,517,448.08200899818127,517,1.0
7,Prešovský kraj,705,Prešov,708,Sabinov,524778,Lipany,1,707,672.4471841712517,3078,0.22969460688758933
7,Prešovský kraj,705,Prešov,708,Sabinov,524778,Lipany,2,729,834.129052941621,3078,0.23684210526315788
7,Prešovský kraj,705,Prešov,708,Sabinov,524778,Lipany,3,812,708.7941665269814,3078,0.26380766731643923
7,Prešovský kraj,705,Prešov,708,Sabinov,524778,Lipany,4,830,890.7966314801845,3078,0.2696556205328135
7,Prešovský kraj,705,Prešov,708,Sabinov,524816,Lúčka,1,338,279.94821000803995,338,1.0
7,Prešovský kraj,705,Prešov,708,Sabinov,524824,Ľutina,1,271,284.28572290927224,271,1.0
7,Prešovský kraj,705,Prešov,708,Sabinov,524875,Milpoš,1,326,312.7935674061315,326,1.0
7,Prešovský kraj,705,Prešov,708,Sabinov,524921,Nižný Slavkov,1,375,393.7988737797658,375,1.0
7,Prešovský kraj,705,Prešov,708,Sabinov,524948,Olejníkov,1,136,135.4981738330546,136,1.0
7,Prešovský kraj,705,Prešov,708,Sabinov,524956,Oľšov,1,202,221.86587032037176,202,1.0
7,Prešovský kraj,705,Prešov,708,Sabinov,524981,Ostrovany,1,596,583.9530384603631,596,1.0
7,Prešovský kraj,705,Prešov,708,Sabinov,525006,Pečovská Nová Ves,1,636,719.7790982943782,1207,0.5269262634631318
7,Prešovský kraj,705,Prešov,708,Sabinov,525006,Pečovská Nová Ves,2,571,464.88320209062977,1207,0.4730737365368683
7,Prešovský kraj,705,Prešov,708,Sabinov,525049,Poloma,1,515,437.8032963749115,515,1.0
7,Prešovský kraj,705,Prešov,708,Sabinov,525081,Ratvaj,1,72,74.90047456898292,72,1.0
7,Prešovský kraj,705,Prešov,708,Sabinov,525090,Ražňany,1,741,840.6235718299847,741,1.0
7,Prešovský kraj,705,Prešov,708,Sabinov,525103,Renčišov,1,77,76.34801887935052,77,1.0
7,Prešovský kraj,705,Prešov,708,Sabinov,525120,Rožkovany,1,674,549.8240453821503,674,1.0
7,Prešovský kraj,705,Prešov,708,Sabinov,525146,Sabinov,1,461,461.2880032030393,5932,0.07771409305461902
7,Prešovský kraj,705,Prešov,708,Sabinov,525146,Sabinov,2,578,653.5670732253708,5932,0.09743762643290627
7,Prešovský kraj,705,Prešov,708,Sabinov,525146,Sabinov,3,667,693.9066446551435,5932,0.1124409979770735
7,Prešovský kraj,705,Prešov,708,Sabinov,525146,Sabinov,4,631,600.0838307724265,5932,0.10637221847606204
7,Prešovský kraj,705,Prešov,708,Sabinov,525146,Sabinov,5,487,402.10295026098805,5932,0.08209710047201618
7,Prešovský kraj,705,Prešov,708,Sabinov,525146,Sabinov,6,666,590.637274787667,5932,0.11227242076871206
7,Prešovský kraj,705,Prešov,708,Sabinov,525146,Sabinov,7,575,533.5897462668694,5932,0.09693189480782198
7,Prešovský kraj,705,Prešov,708,Sabinov,525146,Sabinov,8,504,564.4960511681276,5932,0.08496291301416048
7,Prešovský kraj,705,Prešov,708,Sabinov,525146,Sabinov,9,589,627.979203560018,5932,0.09929197572488199
7,Prešovský kraj,705,Prešov,708,Sabinov,525146,Sabinov,10,774,631.1228647889516,5932,0.13047875927174646
7,Prešovský kraj,705,Prešov,708,Sabinov,525219,Šarišské Dravce,1,680,591.9349734405162,680,1.0
7,Prešovský kraj,705,Prešov,708,Sabinov,525235,Šarišské Michaľany,1,796,764.3334096886178,1487,0.535305985205111
7,Prešovský kraj,705,Prešov,708,Sabinov,525235,Šarišské Michaľany,2,691,806.1140361542849,1487,0.46469401479488903
7,Prešovský kraj,705,Prešov,708,Sabinov,525243,Šarišské Sokolovce,1,291,274.22999530605375,291,1.0
7,Prešovský kraj,705,Prešov,708,Sabinov,525308,Tichý Potok,1,162,159.9059211404323,162,1.0
7,Prešovský kraj,705,Prešov,708,Sabinov,525316,Torysa,1,370,420.1004410823117,731,0.506155950752394
7,Prešovský kraj,705,Prešov,708,Sabinov,525316,Torysa,2,361,397.02786961432815,731,0.493844049247606
7,Prešovský kraj,705,Prešov,708,Sabinov,525359,Uzovce,1,307,359.931938181119,307,1.0
7,Prešovský kraj,705,Prešov,708,Sabinov,525367,Uzovské Pekľany,1,183,199.76757836586475,183,1.0
7,Prešovský kraj,705,Prešov,708,Sabinov,525375,Uzovský Šalgov,1,355,411.06546302677816,355,1.0
7,Prešovský kraj,705,Prešov,708,Sabinov,525421,Vysoká,1,76,89.91167282405037,76,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526665,Stará Ľubovňa,1,579,683.5696686324793,7526,0.07693329790061121
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526665,Stará Ľubovňa,2,467,445.1433491294704,7526,0.062051554610682964
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526665,Stará Ľubovňa,3,517,617.1180130921733,7526,0.06869519000797236
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526665,Stará Ľubovňa,4,592,623.016167664453,7526,0.07866064310390646
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526665,Stará Ľubovňa,5,421,499.94628822708825,7526,0.05593941004517672
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526665,Stará Ľubovňa,6,706,753.8095673446892,7526,0.09380813180972629
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526665,Stará Ľubovňa,7,504,408.08604056634323,7526,0.06696784480467712
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526665,Stará Ľubovňa,8,467,413.3962523269813,7526,0.062051554610682964
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526665,Stará Ľubovňa,9,491,580.1965717497369,7526,0.06524049960138188
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526665,Stará Ľubovňa,10,536,589.8978561737003,7526,0.07121977145894233
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526665,Stará Ľubovňa,11,547,590.5485227767425,7526,0.072681371246346
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526665,Stará Ľubovňa,12,712,616.0614012175665,7526,0.09460536805740101
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526665,Stará Ľubovňa,13,478,402.39464821177364,7526,0.06351315439808664
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526665,Stará Ľubovňa,14,509,562.9035077576594,7526,0.06763220834440606
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526673,Čirč,1,637,576.5918522358262,637,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526681,Ďurková,1,127,127.10724700985385,127,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526690,Forbasy,1,264,255.18228844076654,264,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526703,Hajtovka,1,49,41.55060765797639,49,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526711,Haligovce,1,276,308.7420502503066,276,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526720,Hniezdne,1,684,599.6664396774014,684,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526738,Hraničné,1,94,110.4074592238899,94,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526746,Hromoš,1,228,240.01641911839346,283,0.8056537102473498
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526746,Hromoš,2,55,50.75136088967305,283,0.19434628975265017
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526754,Chmeľnica,1,505,469.8501743939636,505,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526762,Jakubany,1,633,584.466209217523,997,0.6349047141424273
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526762,Jakubany,2,364,302.42005685916195,997,0.3650952858575727
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526771,Jarabina,1,384,409.7053986285256,384,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526789,Kamienka,1,626,611.2504576712026,626,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526797,Kolačkov,1,468,414.6142453372217,468,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526801,Kremná,1,53,53.26218924248585,53,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526819,Kyjov,1,308,286.4778666927882,308,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526827,Lacková,1,97,81.63147476111178,97,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526835,Legnava,1,46,53.5777696626033,46,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526843,Lesnica,1,272,279.1414705552293,272,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526851,Litmanová,1,270,225.2375459592484,270,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526860,Lomnička,1,337,323.46889939450483,337,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526878,Ľubotín,1,628,730.7542435876003,628,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526886,Malý Lipník,1,244,290.55169960791335,244,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526894,Matysová,1,53,62.76685653233139,53,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526908,Mníšek nad Popradom,1,275,286.5203808116298,275,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526916,Nižné Ružbachy,1,356,426.14482137815185,356,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526924,Nová Ľubovňa,1,771,830.5015420122376,1576,0.48921319796954316
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526924,Nová Ľubovňa,2,805,879.4814794896223,1576,0.5107868020304569
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526932,Obručné,1,24,19.44913872874204,24,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526941,Orlov,1,276,314.27128613750574,332,0.8313253012048193
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526941,Orlov,2,56,49.21199800146838,332,0.1686746987951807
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526959,Plaveč,1,865,1036.225028692264,865,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526967,Plavnica,1,870,1023.4114711277523,870,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526975,Podolínec,1,711,776.9375338828964,1429,0.49755073477956613
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526975,Podolínec,2,718,731.0610602275744,1429,0.5024492652204339
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526983,Pusté Pole,1,130,133.1857763186737,130,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526991,Ruská Voľa nad Popradom,1,52,44.431408985115766,52,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,527009,Starina,1,40,47.419000337072546,40,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,527017,Stráňany,1,112,129.04693550316486,112,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,527025,Sulín,1,158,159.85137398396014,158,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,527033,Šambron,1,222,250.0488747373035,222,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,527041,Šarišské Jastrabie,1,584,668.6667562382526,584,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,527050,Údol,1,214,235.95648491649425,214,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,527068,Veľká Lesná,1,257,211.0262934348402,257,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,527076,Veľký Lipník,1,472,472.5983632557226,472,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,527084,Vislanka,1,145,124.4267483575813,145,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,527092,Vyšné Ružbachy,1,879,999.1021355686574,879,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527114,Baňa,1,89,89.42352716748204,89,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527157,Breznica,1,386,439.33746523382626,386,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527165,Breznička,1,68,71.95167314221278,68,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527173,Brusnica,1,150,152.9879955511752,150,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527181,Bukovce,1,209,239.3858512810475,209,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527190,Bystrá,1,28,31.655341539609914,28,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527203,Bžany,1,92,76.7272494348234,92,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527262,Duplín,1,242,235.13917618183916,242,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527289,Gribov,1,98,100.70054338153234,98,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527297,Havaj,1,203,234.88283691179728,203,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527335,Chotča,1,295,256.6779785548586,295,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527343,Jakušovce,1,33,27.868279808266546,33,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527386,Kolbovce,1,84,82.24556363287195,84,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527408,Korunková,1,50,57.86437709058323,50,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527416,Kožuchovce,1,43,50.74797700364306,43,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527467,Krišľovce,1,21,21.281096195723677,21,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527475,Krušinec,1,107,114.20503100330272,107,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527513,Lomné,1,125,128.06625508951385,125,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527521,Makovce,1,74,77.25953568947426,74,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527530,Malá Poľana,1,73,79.6168956680112,73,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527572,Miková,1,65,72.11349946685935,65,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527581,Miňovce,1,190,194.81515234145053,190,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527611,Mrázovce,1,54,56.74605640082138,54,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527637,Nižná Olšava,1,190,173.1096225918308,190,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527700,Oľšavka,1,93,80.19114178399684,93,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527718,Potôčky,1,58,53.65257410338848,58,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527726,Potoky,1,47,48.47565481101666,47,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527793,Kručov,1,122,118.91316241625208,122,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527815,Soľník,1,37,33.748931963428596,37,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527823,Staškovce,1,142,135.66919661315004,142,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527840,Stropkov,1,220,244.34361393388386,4641,0.04740357681534152
7,Prešovský kraj,707,Stropkov,711,Stropkov,527840,Stropkov,2,547,595.0580205579496,4641,0.11786252962723551
7,Prešovský kraj,707,Stropkov,711,Stropkov,527840,Stropkov,3,457,430.6961714026576,4641,0.0984701572936867
