kraj_code,kraj,obvod_code,obvod,okres_code,okres,town_code,town,last_year_votes,total_count_okrsok,votes,count_okrsok,counted_percentage,counted_percentage_of_votes
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526878,Ľubotín,628,1,730.7542435876003,1,1.0,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526886,Malý Lipník,244,1,290.55169960791335,1,1.0,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526894,Matysová,53,1,62.76685653233139,1,1.0,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526908,Mníšek nad Popradom,275,1,286.5203808116298,1,1.0,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526916,Nižné Ružbachy,356,1,426.14482137815185,1,1.0,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526924,Nová Ľubovňa,1576,2,1709.98302150186,2,1.0,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526932,Obručné,24,1,19.44913872874204,1,1.0,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526941,Orlov,332,2,363.483284138974,2,1.0,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526959,Plaveč,865,1,1036.225028692264,1,1.0,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526967,Plavnica,870,1,1023.4114711277523,1,1.0,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526975,Podolínec,1429,2,1507.998594110471,2,1.0,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526983,Pusté Pole,130,1,133.1857763186737,1,1.0,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,526991,Ruská Voľa nad Popradom,52,1,44.431408985115766,1,1.0,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,527009,Starina,40,1,47.419000337072546,1,1.0,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,527017,Stráňany,112,1,129.04693550316486,1,1.0,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,527025,Sulín,158,1,159.85137398396014,1,1.0,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,527033,Šambron,222,1,250.0488747373035,1,1.0,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,527041,Šarišské Jastrabie,584,1,668.6667562382526,1,1.0,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,527050,Údol,214,1,235.95648491649425,1,1.0,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,527068,Veľká Lesná,257,1,211.0262934348402,1,1.0,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,527076,Veľký Lipník,472,1,472.5983632557226,1,1.0,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,527084,Vislanka,145,1,124.4267483575813,1,1.0,1.0
7,Prešovský kraj,706,Stará Ľubovňa,710,Stará Ľubovňa,527092,Vyšné Ružbachy,879,1,999.1021355686574,1,1.0,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527114,Baňa,89,1,89.42352716748204,1,1.0,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527157,Breznica,386,1,439.33746523382626,1,1.0,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527165,Breznička,68,1,71.95167314221278,1,1.0,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527173,Brusnica,150,1,152.9879955511752,1,1.0,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527181,Bukovce,209,1,239.3858512810475,1,1.0,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527190,Bystrá,28,1,31.655341539609914,1,1.0,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527203,Bžany,92,1,76.7272494348234,1,1.0,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527262,Duplín,242,1,235.13917618183916,1,1.0,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527289,Gribov,98,1,100.70054338153234,1,1.0,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527297,Havaj,203,1,234.88283691179728,1,1.0,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527335,Chotča,295,1,256.6779785548586,1,1.0,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527343,Jakušovce,33,1,27.868279808266546,1,1.0,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527386,Kolbovce,84,1,82.24556363287195,1,1.0,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527408,Korunková,50,1,57.86437709058323,1,1.0,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527416,Kožuchovce,43,1,50.74797700364306,1,1.0,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527467,Krišľovce,21,1,21.281096195723677,1,1.0,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527475,Krušinec,107,1,114.20503100330272,1,1.0,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527513,Lomné,125,1,128.06625508951385,1,1.0,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527521,Makovce,74,1,77.25953568947426,1,1.0,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527530,Malá Poľana,73,1,79.6168956680112,1,1.0,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527572,Miková,65,1,72.11349946685935,1,1.0,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527581,Miňovce,190,1,194.81515234145053,1,1.0,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527611,Mrázovce,54,1,56.74605640082138,1,1.0,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527637,Nižná Olšava,190,1,173.1096225918308,1,1.0,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527700,Oľšavka,93,1,80.19114178399684,1,1.0,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527718,Potôčky,58,1,53.65257410338848,1,1.0,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527726,Potoky,47,1,48.47565481101666,1,1.0,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527793,Kručov,122,1,118.91316241625208,1,1.0,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527815,Soľník,37,1,33.748931963428596,1,1.0,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527823,Staškovce,142,1,135.66919661315004,1,1.0,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527840,Stropkov,4641,10,4609.423463621861,10,1.0,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527866,Šandal,155,1,182.3184242945167,1,1.0,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527912,Tisinec,257,1,281.0013541234059,1,1.0,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527921,Tokajík,57,1,54.863840986472745,1,1.0,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527939,Turany nad Ondavou,189,1,157.0606213418218,1,1.0,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527971,Varechovce,68,1,55.288579687761555,1,1.0,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527980,Veľkrop,80,1,83.04495907360051,1,1.0,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,527998,Vislava,114,1,130.5538013885626,1,1.0,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,528005,Vladiča,36,1,35.99787095297967,1,1.0,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,528013,Vojtovce,57,1,49.74525363059733,1,1.0,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,528021,Vyškovce,78,1,63.14971031509019,1,1.0,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,528048,Vyšná Olšava,290,1,294.28103048858225,1,1.0,1.0
7,Prešovský kraj,707,Stropkov,711,Stropkov,560073,Vyšný Hrabovec,94,1,94.49628342784038,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,519197,Giraltovce,1774,3,1997.6977236943699,3,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,519316,Kalnište,265,1,223.9431752798663,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,519332,Kobylnice,58,1,63.92510595119676,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,519391,Kračúnovce,657,1,567.2927289753774,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,519448,Kuková,365,1,305.8224855703014,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,519537,Lúčka,290,1,239.25598818733147,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,519561,Lužany pri Topli,151,1,168.2312408944552,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,519596,Mičakovce,81,1,82.95609872322838,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,519987,Železník,233,1,271.0309570390528,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,519995,Želmanovce,184,1,150.86383610514935,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527106,Svidník,4810,9,4563.105397280403,9,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527122,Belejovce,16,1,14.669268450017807,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527131,Beňadikovce,105,1,96.8834337107083,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527149,Bodružal,32,1,32.20916363035835,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527211,Cernina,244,1,218.81609593212738,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527220,Cigla,45,1,39.21095181433331,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527238,Dlhoňa,46,1,45.2874019218296,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527246,Dobroslava,23,1,19.121107539877297,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527254,Dubová,113,1,126.91111948054362,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527271,Fijaš,87,1,87.8737097238833,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527301,Havranec,16,1,14.360070392618665,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527319,Hrabovčík,190,1,203.57406356505425,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527327,Hunkovce,160,1,181.73265034073927,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527351,Jurkova Voľa,55,1,59.61325064189294,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527360,Kapišová,186,1,175.60548723646886,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527378,Kečkovce,89,1,78.72936792984834,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527394,Korejovce,45,1,42.35135091572704,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527424,Krajná Bystrá,116,1,120.29979817787853,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527432,Krajná Poľana,92,1,94.94714888504234,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527441,Krajná Porúbka,34,1,27.969774975470557,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527459,Krajné Čierno,56,1,49.72599310245,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527483,Kružlová,292,1,261.63288744268004,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527491,Kurimka,193,1,199.10297443367634,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527505,Ladomirová,351,1,354.4553756945558,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527548,Matovce,74,1,61.175720549744526,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527556,Medvedie,40,1,37.62881636261966,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527564,Mestisko,238,1,265.6459154388715,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527599,Miroľa,50,1,51.28724901839405,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527602,Mlynárovce,126,1,128.77741903144948,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527629,Nižná Jedľová,58,1,49.436020384388605,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527645,Nižná Pisaná,59,1,51.30706226971049,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527653,Nižný Komárnik,69,1,82.66793309287783,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527661,Nižný Mirošov,127,1,104.21154281659372,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527670,Nižný Orlík,185,1,203.7222174614314,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527688,Nová Polianka,32,1,31.41216742431445,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527696,Okrúhle,299,1,272.3669820003408,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527734,Príkra,16,1,17.827172371597303,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527742,Pstriná,34,1,35.45056751260221,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527751,Radoma,216,1,214.5258082033404,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527769,Rakovčík,80,1,84.44973435629402,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527777,Rovné,225,1,216.1605055837181,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527785,Roztoky,110,1,95.92684758431625,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527807,Soboš,89,1,81.55948534439462,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527831,Stročín,238,1,230.13310960090405,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527858,Svidnička,92,1,92.31988554747969,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527874,Šarbov,22,1,26.0568332167765,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527882,Šarišský Štiavnik,131,1,138.25704604494075,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527891,Šemetkovce,41,1,48.16636660969568,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527904,Štefurov,55,1,51.56127070456108,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527947,Vagrinec,62,1,52.73814797122928,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527955,Valkovce,117,1,132.0784875606038,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,527963,Vápeník,30,1,28.09111524023875,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,528030,Vyšná Jedľová,112,1,104.42134350499046,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,528056,Vyšná Pisaná,43,1,37.29375471587356,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,528064,Vyšný Komárnik,46,1,52.30605659019408,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,528072,Vyšný Mirošov,253,1,204.30341104014744,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,528081,Vyšný Orlík,204,1,189.63738777525808,1,1.0,1.0
7,Prešovský kraj,708,Svidník,712,Svidník,580601,Dukovce,162,1,136.53833175688638,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528731,Holčíkovce,225,1,236.9952564908172,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528749,Jasenovce,122,1,117.36609053750286,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528757,Jastrabie nad Topľou,236,1,210.53400067248006,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528765,Juskova Voľa,219,1,191.59891900279507,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528773,Kamenná Poruba,478,1,506.9736602448192,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528781,Kladzany,279,1,228.08231356744912,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528790,Komárany,273,1,312.60220112325754,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528811,Kučín,172,1,180.51321797232225,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528820,Kvakovce,178,1,151.03103726000413,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528838,Majerovce,267,1,319.0253980992895,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528846,Malá Domaša,287,1,335.2221871522037,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528854,Matiaška,147,1,123.70744743209293,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528862,Medzianky,172,1,173.38824454934277,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528871,Merník,308,1,345.40275078747356,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528889,Michalok,154,1,173.66701538259983,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528901,Nižný Hrabovec,739,1,863.1091799128142,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528919,Nižný Hrušov,793,1,903.4570067985052,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528927,Nižný Kručov,212,1,231.59597412284393,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528935,Nová Kelča,180,1,214.68590496098986,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528943,Ondavské Matiašovce,352,1,338.86814631552664,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528960,Pavlovce,392,1,425.21255411570024,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528978,Petkovce,86,1,81.41346152480281,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528986,Petrovce,263,1,315.3828616679538,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,528994,Piskorovce,64,1,74.2635525298961,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529001,Poša,299,1,266.37430436745103,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529028,Prosačov,63,1,70.7131783780755,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529036,Radvanovce,114,1,136.00991118215308,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529044,Rafajovce,61,1,63.49954673234578,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529052,Remeniny,160,1,145.01338883286965,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529079,Rudlov,315,1,363.1658116938606,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529109,Ruská Voľa,33,1,33.48629618285317,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529117,Vyšný Kazimír,110,1,100.39391971591968,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529125,Sačurov,915,1,859.249459683267,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529133,Sečovská Polianka,1169,2,978.4313267475056,2,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529141,Sedliská,605,1,497.12075195603273,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529150,Skrabské,245,1,205.3546954144776,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529168,Slovenská Kajňa,355,1,309.61568581260116,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529176,Soľ,971,2,986.7260308438505,2,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529184,Štefanovce,53,1,61.15844648236261,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529192,Tovarné,457,1,464.420050514012,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529206,Tovarnianska Polianka,72,1,67.9661200332168,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529214,Vavrinec,39,1,32.697703067406444,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529222,Vechec,907,2,845.2661864212794,2,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529231,Vlača,131,1,155.274742939984,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529257,Vyšný Žipov,499,1,594.9610020697669,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529265,Zámutov,1024,2,985.3150885338198,2,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529281,Zlatník,41,1,38.1310125140555,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,529290,Žalobín,339,1,371.64824298656094,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,544051,Vranov nad Topľou,9866,19,10007.156009373044,19,1.0,0.9999999999999999
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,544060,Babie,138,1,125.89043573907932,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,544078,Banské,696,1,699.9193189794547,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,544086,Benkovce,253,1,241.23721121115625,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,544094,Bystré,1260,2,1229.1103735875545,2,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,544108,Cabov,218,1,199.7148349978946,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,544116,Čaklov,1147,2,1348.015373532208,2,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,544124,Čičava,455,1,374.6126271543236,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,544132,Čierne nad Topľou,417,1,459.2518465135229,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,544141,Ďapalovce,220,1,248.2249078446696,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,544159,Davidov,390,1,321.9902489770562,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,544167,Detrík,27,1,28.066327526804958,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,544175,Dlhé Klčovo,683,1,703.748375691014,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,544183,Ďurďoš,76,1,62.5672884321025,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,544191,Giglovce,82,1,74.6526260070821,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,544205,Girovce,42,1,33.83767602840624,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,544213,Hanušovce nad Topľou,1599,2,1569.1299531262757,2,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,544221,Hermanovce nad Topľou,363,1,380.23523800847227,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,544230,Hlinné,634,1,567.187227015056,1,1.0,1.0
7,Prešovský kraj,709,Vranov nad Topľou,713,Vranov nad Topľou,581674,Hencovce,658,1,638.4199483577028,1,1.0,1.0
8,Košický kraj,801,Košice,802,Košice I,598119,Košice - Kavečany,763,1,670.7317583464142,1,1.0,1.0
8,Košický kraj,801,Košice,802,Košice I,598127,Košice - Ťahanovce,1101,2,1118.3962264008278,2,1.0,1.0
8,Košický kraj,801,Košice,802,Košice I,598151,Košice - Sever,10517,18,10103.847026372328,18,1.0,1.0
8,Košický kraj,801,Košice,802,Košice I,598186,Košice - Staré Mesto,11272,19,11301.21405222786,19,1.0,0.9999999999999999
8,Košický kraj,801,Košice,802,Košice I,599875,Košice - Sídlisko Ťahanovce,11015,18,10727.138242574521,18,1.0,0.9999999999999999
8,Košický kraj,801,Košice,802,Košice I,599891,Košice - Džungľa,272,1,301.9202433085395,1,1.0,1.0
8,Košický kraj,801,Košice,803,Košice II,598194,Košice - Lorinčík,497,1,443.21427228554955,1,1.0,1.0
8,Košický kraj,801,Košice,803,Košice II,598208,Košice - Pereš,1239,2,1259.0725050896117,2,1.0,1.0
8,Košický kraj,801,Košice,803,Košice II,598216,Košice - Myslava,1510,2,1390.459362727322,2,1.0,1.0
8,Košický kraj,801,Košice,803,Košice II,598224,Košice - Západ,20262,31,20789.745372817895,31,1.0,1.0
8,Košický kraj,801,Košice,803,Košice II,599841,Košice - Šaca,2449,3,2428.1723066595127,3,1.0,1.0
8,Košický kraj,801,Košice,803,Košice II,599859,Košice - Poľov,717,1,828.1005633025856,1,1.0,1.0
8,Košický kraj,801,Košice,803,Košice II,599883,Košice - Sídlisko KVP,12301,18,12105.832167023542,18,1.0,1.0
8,Košický kraj,801,Košice,803,Košice II,599972,Košice - Luník IX,396,2,363.79141774921,2,1.0,1.0
8,Košický kraj,801,Košice,804,Košice III,598682,Košice - Dargovských hrdinov,12992,24,13011.380531408699,24,1.0,0.9999999999999999
8,Košický kraj,801,Košice,804,Košice III,599018,Košice - Košická Nová Ves,1477,2,1517.8941676726415,2,1.0,1.0
8,Košický kraj,801,Košice,805,Košice IV,599093,Košice - Barca,2249,3,2221.6010751229655,3,1.0,1.0
8,Košický kraj,801,Košice,805,Košice IV,599786,Košice - Šebastovce,439,1,430.53684830219123,1,1.0,1.0
8,Košický kraj,801,Košice,805,Košice IV,599794,Košice - Krásna,2690,4,2497.186631121987,4,1.0,0.9999999999999999
